Track Name,Artist Name(s),Album Name,Album Release Date,Track Duration (ms),Explicit,Popularity,Artist Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Label,song_clean,artist_clean
8am in Charlotte,Drake,For All The Dogs,2023-10-06,266847,True,70,Rap,0.567,0.682,4.0,-6.423,1.0,0.274,0.643,0.0,0.512,0.668,79.043,4.0,OVO/Republic,8am in charlotte,drake
What Would Pluto Do,Drake,For All The Dogs,2023-10-06,182998,True,65,Rap,0.832,0.555,10.0,-7.766,0.0,0.116,0.0506,0.0,0.213,0.473,95.618,4.0,OVO/Republic,what would pluto do,drake
Bahamas Promises,Drake,For All The Dogs,2023-10-06,184089,True,67,Rap,0.626,0.309,1.0,-10.397,1.0,0.0433,0.85,1.31e-05,0.117,0.369,117.94,4.0,OVO/Republic,bahamas promises,drake
Tried Our Best,Drake,For All The Dogs,2023-10-06,209990,True,70,Rap,0.57,0.295,8.0,-13.693,0.0,0.0445,0.837,0.0,0.167,0.231,84.139,3.0,OVO/Republic,tried our best,drake
Drew A Picasso,Drake,For All The Dogs,2023-10-06,262768,True,68,Rap,0.709,0.377,7.0,-11.327,1.0,0.219,0.334,0.0,0.176,0.147,127.921,4.0,OVO/Republic,drew a picasso,drake
Away From Home,Drake,For All The Dogs,2023-10-06,258592,True,63,Rap,0.848,0.625,1.0,-7.64,1.0,0.0587,0.0195,0.0,0.109,0.226,93.019,4.0,OVO/Republic,away from home,drake
BBL Love - Interlude,Drake,For All The Dogs,2023-10-06,161363,True,56,Rap,0.502,0.391,4.0,-9.013,1.0,0.0428,0.845,0.0,0.112,0.574,132.819,4.0,OVO/Republic,bbl love interlude,drake
Polar Opposites,Drake,For All The Dogs,2023-10-06,257180,True,64,Rap,0.44,0.274,5.0,-14.464,0.0,0.0809,0.0924,3.37e-06,0.128,0.343,76.513,4.0,OVO/Republic,polar opposites,drake
Screw The World - Interlude,Drake,For All The Dogs,2023-10-06,112093,True,50,Rap,0.823,0.642,1.0,-5.922,1.0,0.258,0.0644,0.714,0.105,0.629,146.781,4.0,OVO/Republic,screw the world interlude,drake
Wild Ones (feat. Jelly Roll),"Jessie Murph, Jelly Roll",That Ain't No Man That's The Devil,2024-09-06,141367,True,77,Country Hip Hop,0.662,0.55,0.0,-5.816,1.0,0.0366,0.00354,8.95e-06,0.406,0.308,136.184,4.0,Columbia,wild ones,jessie murph  jelly roll
She Calls Me Back (with Kacey Musgraves),"Noah Kahan, Kacey Musgraves",Stick Season (Forever),2024-02-09,243962,True,72,,0.75,0.677,11.0,-6.376,1.0,0.0386,0.0633,0.0,0.297,0.626,127.933,4.0,Mercury Records/Republic Records,she calls me back,noah kahan with kacey musgraves
Y LLORO,Junior H,$AD BOYZ 4 LIFE II,2023-10-05,179013,True,85,Corridos Tumbados,0.728,0.589,7.0,-7.115,1.0,0.0376,0.424,7.78e-06,0.166,0.767,77.475,4.0,WEA Latina,y lloro,junior h
MONACO,Bad Bunny,nadie sabe lo que va a pasar mañana,2023-10-13,267194,True,82,Reggaeton,0.787,0.621,4.0,-5.009,0.0,0.068,0.15,0.000402,0.58,0.13,139.056,4.0,Rimas Entertainment LLC,monaco,bad bunny
FINA,"Bad Bunny, Young Miko",nadie sabe lo que va a pasar mañana,2023-10-13,216327,True,78,Reggaeton,0.847,0.724,1.0,-5.41,1.0,0.298,0.0869,1.11e-06,0.118,0.396,94.601,4.0,Rimas Entertainment LLC,fina,bad bunny  young miko
PERRO NEGRO,"Bad Bunny, Feid",nadie sabe lo que va a pasar mañana,2023-10-13,162767,True,86,Reggaeton,0.911,0.778,5.0,-2.248,1.0,0.262,0.0887,2.16e-05,0.179,0.345,96.057,4.0,Rimas Entertainment LLC,perro negro,bad bunny  feid
NADIE SABE,Bad Bunny,nadie sabe lo que va a pasar mañana,2023-10-13,379058,True,73,Reggaeton,0.529,0.711,11.0,-5.016,0.0,0.0669,0.572,0.0,0.0799,0.582,170.305,4.0,Rimas Entertainment LLC,nadie sabe,bad bunny
HIBIKI,"Bad Bunny, Mora",nadie sabe lo que va a pasar mañana,2023-10-13,208000,True,75,Reggaeton,0.801,0.645,6.0,-5.605,0.0,0.0706,0.604,0.0,0.118,0.528,119.935,4.0,Rimas Entertainment LLC,hibiki,bad bunny  mora
MR. OCTOBER,Bad Bunny,nadie sabe lo que va a pasar mañana,2023-10-13,189258,True,73,Reggaeton,0.805,0.612,8.0,-5.682,0.0,0.172,0.188,1.96e-05,0.134,0.425,126.013,4.0,Rimas Entertainment LLC,mr october,bad bunny
CYBERTRUCK,Bad Bunny,nadie sabe lo que va a pasar mañana,2023-10-13,191959,True,74,Reggaeton,0.704,0.905,6.0,-4.948,0.0,0.338,0.371,2.09e-06,0.107,0.0991,151.823,4.0,Rimas Entertainment LLC,cybertruck,bad bunny
TELEFONO NUEVO,"Bad Bunny, Luar La L",nadie sabe lo que va a pasar mañana,2023-10-13,354784,True,74,Reggaeton,0.619,0.619,2.0,-6.238,1.0,0.491,0.407,0.0,0.0932,0.393,125.752,4.0,Rimas Entertainment LLC,telefono nuevo,bad bunny  luar la l
BABY NUEVA,Bad Bunny,nadie sabe lo que va a pasar mañana,2023-10-13,240773,True,74,Reggaeton,0.866,0.63,10.0,-4.816,0.0,0.0616,0.504,0.000505,0.328,0.359,117.924,4.0,Rimas Entertainment LLC,baby nueva,bad bunny
SEDA,"Bad Bunny, Bryant Myers",nadie sabe lo que va a pasar mañana,2023-10-13,190476,True,72,Reggaeton,0.706,0.566,6.0,-6.441,0.0,0.126,0.268,1.02e-06,0.111,0.23,125.876,4.0,Rimas Entertainment LLC,seda,bad bunny  bryant myers
GRACIAS POR NADA,Bad Bunny,nadie sabe lo que va a pasar mañana,2023-10-13,177450,True,68,Reggaeton,0.778,0.555,6.0,-5.473,0.0,0.231,0.325,0.0,0.111,0.271,143.916,4.0,Rimas Entertainment LLC,gracias por nada,bad bunny
VOU 787,Bad Bunny,nadie sabe lo que va a pasar mañana,2023-10-13,123643,True,68,Reggaeton,0.834,0.555,5.0,-7.902,0.0,0.197,0.0488,0.0,0.265,0.563,125.015,4.0,Rimas Entertainment LLC,vou 787,bad bunny
MERCEDES CAROTA,"Bad Bunny, YOVNGCHIMI",nadie sabe lo que va a pasar mañana,2023-10-13,202635,True,72,Reggaeton,0.822,0.487,1.0,-5.815,1.0,0.223,0.385,6.55e-05,0.115,0.193,134.046,4.0,Rimas Entertainment LLC,mercedes carota,bad bunny  yovngchimi
LOS PITS,Bad Bunny,nadie sabe lo que va a pasar mañana,2023-10-13,250851,True,71,Reggaeton,0.751,0.669,7.0,-5.367,1.0,0.445,0.442,2.11e-06,0.15,0.69,93.705,4.0,Rimas Entertainment LLC,los pits,bad bunny
NO ME QUIERO CASAR,Bad Bunny,nadie sabe lo que va a pasar mañana,2023-10-13,225654,True,81,Reggaeton,0.914,0.698,1.0,-5.228,1.0,0.115,0.32,8.76e-06,0.083,0.757,99.011,4.0,Rimas Entertainment LLC,no me quiero casar,bad bunny
VUELVE CANDY B,Bad Bunny,nadie sabe lo que va a pasar mañana,2023-10-13,266171,True,69,Reggaeton,0.785,0.691,4.0,-3.119,0.0,0.0904,0.223,1.74e-06,0.154,0.225,122.92,4.0,Rimas Entertainment LLC,vuelve candy b,bad bunny
BATICANO,Bad Bunny,nadie sabe lo que va a pasar mañana,2023-10-13,256000,True,67,Reggaeton,0.785,0.6,3.0,-7.793,0.0,0.0656,0.455,6.76e-06,0.131,0.431,105.009,4.0,Rimas Entertainment LLC,baticano,bad bunny
THUNDER Y LIGHTNING,"Bad Bunny, Eladio Carrion",nadie sabe lo que va a pasar mañana,2023-10-13,217133,True,72,Reggaeton,0.552,0.744,4.0,-2.656,0.0,0.124,0.496,0.0,0.112,0.627,156.027,4.0,Rimas Entertainment LLC,thunder y lightning,bad bunny  eladio carrion
ACHO PR,"Bad Bunny, Arcángel, De La Ghetto, Ñengo Flow",nadie sabe lo que va a pasar mañana,2023-10-13,359647,True,71,Reggaeton,0.541,0.796,7.0,-5.177,1.0,0.347,0.317,0.0,0.193,0.469,85.205,4.0,Rimas Entertainment LLC,acho pr,bad bunny arcangel de la ghetto  nengo flow
WORTH IT (feat. Don Toliver),"Offset, Don Toliver",SET IT OFF,2023-10-13,188333,True,62,,0.818,0.723,10.0,-5.037,0.0,0.0873,0.182,0.0,0.217,0.55,95.055,4.0,Motown Records,worth it,offset  don toliver
TOO MUCH,"The Kid LAROI, Jung Kook, Central Cee",TOO MUCH,2023-10-19,203894,True,67,K-Pop,0.753,0.719,10.0,-5.607,0.0,0.199,0.264,0.0,0.154,0.474,94.977,4.0,Columbia,too much,the kid laroi jung kook  central cee
Burn It Down,Parker McCollum,Never Enough,2023-05-12,233869,False,68,Texas Country,0.461,0.718,2.0,-5.627,1.0,0.0666,0.139,1.66e-05,0.0968,0.334,162.187,4.0,MCA Nashville,burn it down,parker mccollum
One Of Your Girls,Troye Sivan,Something To Give Each Other,2023-10-13,181481,False,77,,0.635,0.648,11.0,-7.78,0.0,0.0548,0.101,0.00426,0.198,0.8,93.0,4.0,EMI Recorded Music Australia Pty Ltd,one of your girls,troye sivan
Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),2023-10-26,229477,False,78,,0.599,0.651,0.0,-7.343,1.0,0.035,0.0486,0.0,0.126,0.153,100.001,4.0,Taylor Swift,is it over now  from the vault,taylor swift
Now That We Don't Talk (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),2023-10-26,146436,False,77,,0.8,0.509,0.0,-9.386,1.0,0.034,0.16,3.05e-05,0.0834,0.0768,109.994,4.0,Taylor Swift,now that we dont talk  from the vault,taylor swift
"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,1989 (Taylor's Version),2023-10-26,180381,False,78,,0.621,0.415,2.0,-13.187,1.0,0.0543,0.33,0.000112,0.0634,0.313,77.978,4.0,Taylor Swift,slut  from the vault,taylor swift
Say Don't Go (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),2023-10-26,279833,False,74,,0.632,0.539,4.0,-8.375,1.0,0.0342,0.0684,5.82e-06,0.132,0.186,109.962,4.0,Taylor Swift,say dont go  from the vault,taylor swift
Bad Blood (feat. Kendrick Lamar) (Taylor's Version),"Taylor Swift, Kendrick Lamar",1989 (Taylor's Version) [Deluxe],2023-10-27,199773,False,74,Hip Hop,0.604,0.644,2.0,-6.931,1.0,0.0889,0.0143,0.0,0.237,0.197,170.088,4.0,Taylor Swift,bad blood,taylor swift featuring kendrick lamar
Style (Taylor's Version),Taylor Swift,1989 (Taylor's Version),2023-10-26,231000,False,80,,0.514,0.821,7.0,-4.803,1.0,0.0444,0.000456,0.0232,0.0946,0.298,94.884,4.0,Taylor Swift,style,taylor swift
Suburban Legends (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),2023-10-26,171818,False,68,,0.695,0.607,0.0,-8.84,1.0,0.0357,0.212,0.0,0.102,0.394,118.043,4.0,Taylor Swift,suburban legends  from the vault,taylor swift
Blank Space (Taylor's Version),Taylor Swift,1989 (Taylor's Version),2023-10-26,231833,False,79,,0.732,0.719,0.0,-5.469,1.0,0.0645,0.0901,0.0,0.331,0.71,96.035,4.0,Taylor Swift,blank space,taylor swift
Welcome To New York (Taylor's Version),Taylor Swift,1989 (Taylor's Version),2023-10-26,212600,False,71,,0.76,0.602,7.0,-4.871,1.0,0.0316,0.00661,0.000133,0.325,0.685,116.989,4.0,Taylor Swift,welcome to new york,taylor swift
Out Of The Woods (Taylor's Version),Taylor Swift,1989 (Taylor's Version),2023-10-26,235800,False,74,,0.544,0.884,7.0,-5.973,1.0,0.0383,0.000466,0.000134,0.381,0.184,91.981,4.0,Taylor Swift,out of the woods,taylor swift
All You Had To Do Was Stay (Taylor's Version),Taylor Swift,1989 (Taylor's Version),2023-10-26,193289,False,70,,0.589,0.713,0.0,-5.614,1.0,0.0308,0.000778,0.0,0.188,0.54,97.069,4.0,Taylor Swift,stay stay stay,taylor swift
Shake It Off (Taylor's Version),Taylor Swift,1989 (Taylor's Version),2023-10-26,219209,False,74,,0.632,0.805,7.0,-5.707,1.0,0.069,0.0112,2.51e-05,0.156,0.903,160.052,4.0,Taylor Swift,shake it off,taylor swift
New Romantics (Taylor's Version),Taylor Swift,1989 (Taylor's Version),2023-10-26,230177,False,75,,0.653,0.848,5.0,-5.936,1.0,0.0583,0.00516,4.24e-06,0.0798,0.724,122.017,4.0,Taylor Swift,new romantics,taylor swift
Clean (Taylor's Version),Taylor Swift,1989 (Taylor's Version),2023-10-26,271000,False,71,,0.782,0.379,4.0,-8.964,1.0,0.0303,0.297,2.98e-05,0.103,0.267,103.99,4.0,Taylor Swift,clean,taylor swift
I Wish You Would (Taylor's Version),Taylor Swift,1989 (Taylor's Version),2023-10-26,207650,False,68,,0.671,0.853,0.0,-6.568,1.0,0.0417,0.00388,9.48e-06,0.0812,0.523,118.032,4.0,Taylor Swift,i wish you would,taylor swift
I Know Places (Taylor's Version),Taylor Swift,1989 (Taylor's Version),2023-10-26,195700,False,67,,0.572,0.807,0.0,-5.348,1.0,0.0574,0.0846,0.0,0.071,0.626,160.015,4.0,Taylor Swift,i know places,taylor swift
Wonderland (Taylor's Version),Taylor Swift,1989 (Taylor's Version),2023-10-26,245566,False,68,,0.387,0.703,3.0,-5.956,1.0,0.0545,0.0105,1.1e-05,0.128,0.32,123.18,5.0,Taylor Swift,wonderland,taylor swift
How You Get The Girl (Taylor's Version),Taylor Swift,1989 (Taylor's Version),2023-10-26,247533,False,68,,0.761,0.67,5.0,-5.956,1.0,0.0537,0.00198,1.08e-05,0.0873,0.519,120.014,4.0,Taylor Swift,how you get the girl,taylor swift
This Is Halloween,The Citizens of Halloween,Nightmare Before Christmas Special Edition,2006-01-01,196560,False,62,,0.567,0.508,7.0,-12.823,1.0,0.0502,0.767,0.0,0.145,0.647,167.63,4.0,Walt Disney Records,this is halloween,the citizens of halloween
You Are In Love (Taylor's Version),Taylor Swift,1989 (Taylor's Version),2023-10-26,267389,False,72,,0.554,0.509,2.0,-9.403,1.0,0.0455,0.572,2.08e-06,0.113,0.401,85.079,4.0,Taylor Swift,you are in love,taylor swift
World on Fire,Nate Smith,NATE SMITH (DELUXE),2023-04-28,189986,False,79,Country,0.461,0.887,11.0,-4.871,0.0,0.0429,0.000219,0.0,0.104,0.411,95.964,4.0,RCA Records Label Nashville,world on fire,nate smith
MR. TAKE YA B*TCH (FEAT. CHRISEANROCK),"Lil Mabu, chriseanrock",MR. TAKE YA B*TCH (FEAT. CHRISEANROCK),2023-10-17,108750,True,58,New York Drill,0.707,0.444,1.0,-11.232,1.0,0.258,0.00152,0.0,0.125,0.322,164.117,4.0,Lil Mabu,mr take ya btch,lil mabu  chriseanrock
Standing Next to You,Jung Kook,GOLDEN,2023-11-03,206019,False,85,K-Pop,0.711,0.809,2.0,-4.389,0.0,0.0955,0.0447,0.0,0.339,0.816,106.017,4.0,BIGHIT MUSIC,standing next to you,jung kook
Now And Then,The Beatles,Now And Then,2023-11-02,248333,False,68,Classic Rock,0.447,0.605,9.0,-4.71,0.0,0.0291,0.227,5.4e-05,0.315,0.307,87.191,4.0,UMC (Universal Music Catalogue),now and then,the beatles
Cobra,Megan Thee Stallion,Cobra,2023-11-03,168932,True,58,,0.816,0.649,0.0,-5.12,0.0,0.242,0.709,0.0,0.52,0.686,138.056,4.0,Hot Girl Productions,cobra,megan thee stallion
HARLEY QUINN,"Fuerza Regida, Marshmello",Pa las Baby's Y Belikeada,2023-10-20,143327,True,80,Corrido,0.793,0.761,5.0,-5.482,0.0,0.11,0.067,0.0045,0.26,0.635,125.045,4.0,Rancho Humilde/Street Mob Records,harley quinn,fuerza regida  marshmello
Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,Olivia Rodrigo,The Hunger Games: The Ballad of Songbirds & Snakes (Music From & Inspired By),2023-11-17,205483,False,77,,0.409,0.347,11.0,-8.159,0.0,0.0359,0.834,4.55e-06,0.121,0.199,141.332,4.0,Lions Gate Entertainment Inc. under exclusive license to Geffen Records,cant catch me now,olivia rodrigo
